"business_id","name","address","city","state","postal_code","latitude","longitude","phone_number"
"EDFE1D32-E13C-440B-9B62-01FD2D7F12E1","NATURAL FOOD PANTRY","2277  RIVERSIDE DRIVE","OTTAWA","ON","K1H 7X6","","","+16137379330"
"C6D1C1F9-B4E8-4353-88F9-019A84B89958","COMERFORDS SMOKE SHOP","124  BANK STREET","OTTAWA","ON","K1P 5N5","","",""
"0482F2D1-0E47-43D0-B9C1-016D9A4908B5","SUPER TUCK SHOP","1435  PRINCE OF WALES DRIVE","OTTAWA","ON","K2C 3J8","","","+16132263613"
"127B29D8-C1DF-4C34-9EC7-BCD4D4DD0E65","GLEBE MONTESSORI SCHOOL","650 LYON STREET SOUTH","OTTAWA","ON","K1S 2G1","","","+16132373824"
"6A52B0FC-B15D-42FD-8168-B9DB8D91480B","CARLETON HEIGHTS CURLING","1436  NORMANDY CRESCENT","OTTAWA","ON","K2C 0N6","","","+16132246224"
"FBAC4740-E341-4B46-B5C7-B73B13A545A3","AMAR BAKERY","399 DALHOUSIE STREET","OTTAWA","ON","K1N 7B7","","","+16137991290"
"9B0AEE08-624F-44B7-9358-B73AEE2FF304","SHAWARMA EXPRESS","119 SLATER STREET","OTTAWA","ON","K1P 5H2","","","+16132631753"
"B6024216-3300-4898-B647-B7105491C176","EBAR","50 RIDEAU","OTTAWA","ON","K1N 9J7","","",""
"F3E9B15F-EC58-4270-819D-B5EB67BAA209","PICADILLY PLACE","100  ELGIN STREET","OTTAWA","ON","K1P 5K8","","",""
"72F6D4AF-F26D-4A9E-96E3-B5B551EDA0C3","METRO","1360  RICHMOND ROAD","OTTAWA","ON","K2B 7Z3","","","+16138284207"
"06241E1A-5AAF-49FC-8C55-196C7F5FAD25","CORNERSTONE BAR AND GRILL","92  CLARENCE STREET","OTTAWA","ON","K1N 5P6","","","+16132416835"
"AA1F477F-D9DE-4DBB-979E-161A737A74A0","Shawarma De Roza"," ","","ON","","","",""
"53FB0654-C175-4E27-A06B-149982F68B6A","SHELL SELECT","20  BEECHWOOD AVENUE","OTTAWA","ON","K1L 8B3","","","+16137444228"
"985B0302-C8C4-4E95-B41D-64B413042A3F","RAON KITCHEN","65 BENTLEY AVENUE","OTTAWA","ON","K2E 8B4","","","+16132740101"
"6A476226-8AF8-4271-8C5C-646887F97EEB","OTTAWA HUNGARIAN COMM. CENTR","43  CAPITAL DRIVE","OTTAWA","ON","K2G 0E7","","","+16132258754"
"4FD23945-9D33-4228-90B5-6213D4E82298","COLONEL BY CHILD CARE CTRE","1125 COLONEL BY DRIVE","OTTAWA","ON","K1S 5B6","","","+16135202715"
"2C11FBBB-E97C-4388-B849-620DA5A74B8E","GREEK ON WHEELS","800 HUNT CLUB ROAD","OTTAWA","ON","K1C 1V3","","","+16136180940"
"446064D4-075D-488F-9739-4A952E6B50AA","ST. MONICA PARISH","2080  MERIVALE ROAD","OTTAWA","ON","K2C 3H1","","",""
"DF50E1DB-8914-44BB-AED2-49E53EAA05B2","GARDERIE LE PARASOL","14 FOUR SEASONS DRIVE","OTTAWA","ON","K2E 7P8","","","+16137238970"
"D54598CB-EC18-487A-B8D8-49176C8C8607","RIDEAU BAKERY","384 RIDEAU STREET","OTTAWA","ON","K1N 5Y6","","","+16137891019"
"AF32401C-1D22-4195-8C9C-48FF57EFAB23","DRUMMOND'S GAS","1925  MERIVALE ROAD","OTTAWA","ON","K2G 1E7","","","+16132287226"
"EB199E97-CB5E-4FB0-BAFD-478EE430CA2A","PHO VAN VAN VIETNAMESE RESTAURANT","127 HOLLAND AVENUE","OTTAWA","ON","K1Y 0Y1","","","+16137221663"
"26C9536F-2CF8-4956-A3C9-45555810008A","ARUM KOREAN MARKET","512  BANK STREET","OTTAWA","ON","K2P 1Z6","","","+16132331658"
"B08A422C-CEAE-4721-A6A1-B7D6AA5F6CC0","SHU WEI TASTY RESTAURANT","706 SOMERSET STREET WEST","OTTAWA","ON","K1R 6P6","","",""
"413AF075-D49C-409A-BD04-B440A1D6535E","DJ NELS","313 MONTREAL ROAD","OTTAWA","ON","K1L 6B6","","",""
"B7382851-80A2-4182-AD54-B280DFDC4267","107 FOURTH AVENUE","107  FOURTH AVENUE","OTTAWA","ON","K1S 2L1","","","+16132360040"
"692DAFE4-A657-4E1F-9A39-B209FC6E3485","AAHAR-THE TASTE OF INDIA","727  CHURCHILL AVENUE","OTTAWA","ON","K1Z 5G7","","","+16136884444"
"4D841F0E-8BFF-466E-A716-AFBCEC4CCC94","WARSAW POLISH DELI ","747 RICHMOND ROAD","OTTAWA","ON","K2A 0G6","","","+16137225440"
"449EB450-7E18-41B8-BC22-31775AEE7EC3","KOREANA RESTAURANT ","711  SOMERSET STREET WEST","OTTAWA","ON","K1R 6P5","","","+16132307111"
"F60476F3-34E3-4B54-BD95-304EFD3786DF","RALPH & SONS DINER","3420  CARLING AVENUE","OTTAWA","ON","K2H 5B1","","","+16138280697"
"65ABFF17-FFC4-4106-AA3E-2E51A6828225","ASIAN PALACE","3320  MCCARTHY ROAD","OTTAWA","ON","K1V 9S1","","","+16137312828"
"EA7C88C0-44FC-4A3D-BE72-2D8054EDE2AF","TACOLOT","174 NEPEAN STREET","OTTAWA","ON","K2P 0E1","","",""
"8BF60A2D-C9BD-4DD3-81EB-2D05251A1271","WILD WING RESTAURANT","1430 PRINCE OF WALES DRIVE","OTTAWA","ON","K2C 1N6","","","+16133714134"
"1B5662A0-DB82-401A-96EB-4B1D7793233D","SWIZZLES BAR & GRILL","246 QUEEN STREET","OTTAWA","ON","K1P 5E4","","","+16132324200"
"EA634394-D425-4427-B7E9-4A44202B36AE","TIMOTHY'S WORLD COFFEE","240  SPARKS STREET","OTTAWA","ON","K1P 6C9","","","+16132366285"
"DF9F6322-1D1E-42A8-A017-1376AA2629D5","CAPITAL DAY CARE CENTRE","1230 BANK STREET","OTTAWA","ON","K1S 3Y3","","","+16137338208"
"EF715A65-E5F7-498D-B265-127F3F852480","ARLINGTON FIVE","5 ARLINGTON AVENUE","OTTAWA","ON","K2P 1C1","","",""
"99A2568C-7801-4AB9-A02A-0FC249BD72F4","JASMIN MARKET","335 LACASSE AVENUE","OTTAWA","ON","K1L 7A8","","","+16137494040"
"80C8682D-480F-47C7-9B39-0B97C4FF314A","FIESTA EXPRESSO","1855  MERIVALE ROAD","OTTAWA","ON","K2G 1E3","","","+16132628459"
"8F61AAB6-3272-4876-993C-3634F106A558","TWO TWENTY TWO LYON INC.","222  LYON STREET NORTH","OTTAWA","ON","K1R 5V9","","","+16132380222"
"8AE1CCD5-3E06-4514-8FCB-2FE4F1F4F206","AENOS FOOD SERVICES INC.","2455  KALADAR AVENUE","OTTAWA","ON","K1V 8B9","","","+16137360310"
"89E917E9-9488-44B9-9A73-5766958B337B","BOOSTER JUICE","856  BANK STREET","OTTAWA","ON","K1S 3W3","","","+16132363028"
"C30B742F-9633-4786-8D99-7E6900DC6935","KARARA INDIAN TAKE-OUT","4100 STRANDHERD DRIVE","OTTAWA","ON","K2G 5J8","","","+16138254000"
"E1E5D023-C306-4980-8FBC-52E1B8335D8C","ANGIE'S CAFE ","2500 PALLADIUM DRIVE","OTTAWA","ON","K2V 1E2","","","+16135969221"
"D92E0074-C555-4CB2-BF46-51171294DF71","CARP PIZZA","439  DONALD B. MUNRO DRIVE","OTTAWA","ON","K0A 1L0","","","+16138391976"
"47CBBDB5-AF66-46DF-8152-4AE8A9D2A527","MARLBOROUGH PUB & EATERY","2364  ROGER STEVENS DRIVE","OTTAWA","ON","K0A 2T0","","","+16134892278"
"C7C56405-8486-489A-8936-4AE2C634A45B","DAIRY QUEEN","50 MARKETPLACE AVENUE","OTTAWA","ON","K2J 3G3","","","+16138233771"
"CAD93271-E6D2-4F84-AB22-394C1BD0B409","NORTH GOWER BOWLING","6548  FOURTH LINE ROAD","OTTAWA","ON","K0A 2T0","","","+16134894298"
"477C4048-7AA4-4C94-A572-38D6CAACF506","STARBUCKS COFFEE COMPANY","1181 GREENBANK ROAD","OTTAWA","ON","K2J 4Y6","","","+16138430265"
"946A7B4A-3927-4C6F-A91F-35D3B9F006A3","WILLY'S PIZZA","1408  STITTSVILLE MAIN STREET","OTTAWA","ON","K2S 1B4","","","+16138369191"
"A11E55E7-692C-48F0-83CC-3524A7254B62","ART HAVEN","200 KENNEVALE DRIVE","OTTAWA","ON","K2J 6B6","","","+16138236822"
"211B9A82-4AF9-40E9-8B3C-4577EB2FC45C","GLEN CAIRN COMMUNITY CENTER","186  MORRENA ROAD","OTTAWA","ON","K2L 1E1","","","+16138364527"
"ED580A22-F5FA-4A8B-AD03-45666D357507","THE ELK RANCH","1271  OLD CARP ROAD","OTTAWA","ON","K2K 1X7","","","+16135990771"
"4E25F017-06D8-49FF-B461-4273346EFF67","SUBWAY","8555 CAMPEAU DRIVE","OTTAWA","ON","K2T 1B7","","",""
"34C913DF-D367-41E9-9A59-3F7AD05FFE9B","WAN'S CHINESE FOOD","3500  FALLOWFIELD ROAD","OTTAWA","ON","K2J 1A1","","",""
"3BA2935A-5CF4-48CD-96BB-3F3E88FF7381","SUBWAY","3141 STRANDHERD DRIVE","OTTAWA","ON","K2J 5N1","","","+16138238165"
"2DEB6C33-20CA-4C09-9DB2-6942D373216C","SUBWAY ","4772 BANK STREET","OTTAWA","ON","K1T 3W5","","",""
"9D6BB92F-104A-46B2-9310-6351C5BFB46F","MENCHIE'S FROZEN YOGURT","3091 STRANDHERD DRIVE","OTTAWA","ON","K2G 4R9","","","+16138251981"
"703DC918-4747-443C-AE1A-5F2B026FF1A8","SOBEY'S","1581  GREENBANK ROAD","OTTAWA","ON","K2J 4Y6","","","+16138255495"
"1D45CA14-BCAB-41A6-85F2-3B171126A358","BY GRACE FOOD MARKET","183 MONTREAL ROAD","OTTAWA","ON","K1L 6E2","","",""
"B100AE05-6B34-4EFE-AC5D-3A6C342D4346","IDT CANADA (INUKSHUK CAFE)","603  MARCH ROAD","OTTAWA","ON","K2K 2M5","","","+16135920859"
"7B392C9A-1B55-4FA9-BD66-35FAD463FA5D","STITTSVILLE LEGION","1481  STITTSVILLE MAIN STREET","OTTAWA","ON","K2S 1V5","","","+16138361632"
"B24991AD-6743-4250-A857-33BDA4A3BC50","ASIAN STARS RESTAURANT","1380 CLYDE AVENUE","OTTAWA","ON","K2G 3H9","","","+16138689440"
"87805A98-A9F8-497B-A3B6-30CE0D7E1E48","BOOSTER JUICE","1385 WOODROFFE AVENUE","OTTAWA","ON","K2G 1V8","","",""
"A991792F-2A1D-4A8C-912A-2F74103E377E","BIG JOE'S CONVENIENCE","2529  BASELINE ROAD","OTTAWA","ON","K2C 0E3","","","+16138297155"
"779302B0-139D-4A27-95CB-26E3B487034C","MIKE'S","261  CENTREPOINTE DRIVE","OTTAWA","ON","K4G 6E8","","","+16132248747"
"400D3071-BD54-4D1E-BD0B-24CB882ABE16","ROCH CARRIER KINDERGARTEN","401  STONEHAVEN DRIVE","OTTAWA","ON","K2M 3B5","","","+16132701092"
"40FC2E47-398F-42AB-AE13-24AB248F679B","MR MOZZARELLA","5524 MANOTICK MAIN STREET","OTTAWA","ON","K0A 2N0","","","+16136929999"
"C0DC9596-58C5-485B-9D0D-2C930198CAC0","WINTERWOOD CHILD CARE CENTRE","1981 CENTURY ROAD WEST","OTTAWA","ON","K0A 2T0","","","+16137387714"
"A448B57E-BDA7-450E-8958-2431A573E916","OUR LADY OF THE VISITATION PARISH HALL","5338 BANK STREET","OTTAWA","ON","K1X 1H1","","","+16138222197"
"0671CDED-7A41-4784-8109-226F2D48DE02","MACS MILK","1402  HIGHGATE ROAD","OTTAWA","ON","K2C 2Y4","","","+16135961739"
"1EB082F9-6E41-4A2D-82D5-1606BB5B42AA","JACK ASTOR'S BAR & GRILL","125  ROLAND MICHENER DRIVE","OTTAWA","ON","K2K 1Z1","","","+16132711041"
"B925AB50-3A1F-4A90-BE20-15FEC299EA15","SOUP'ER SANDWICH","2  BEAVERBROOK ROAD","OTTAWA","ON","K2K 1L3","","","+16135913249"
"84891993-B1CF-40A4-88A2-14BAC93803E5","CENTREPOINTE CAFE AND DELI","117  CENTREPOINTE DRIVE","OTTAWA","ON","K2G 4W9","","","+16137235280"
"EFB59796-FBE1-4BA6-A19C-38E8ED7181EA","PLAY HOUSE LEARNING CENTRE","3350  FALLOWFIELD ROAD","OTTAWA","ON","K2J 5L1","","",""
"E36405B4-D3A0-47EC-96D4-34014C176B54","BEAVERBROOK MONTESSORI","990  TERON ROAD","OTTAWA","ON","K2K 1R1","","","+16132254904"
"C219E9C2-B344-42DE-9257-5AA64EE26AFB","LYNWOOD CHILD CARE","3877  RICHMOND ROAD","OTTAWA","ON","K2H 5C1","","",""
"F6939B77-96DC-44DC-A0BD-59F9B64E4444","TERRY FOX ESSO","44  EDGEWATER STREET","OTTAWA","ON","K2L 1V8","","","+16138366911"
"5E072EB6-0673-4C68-B080-235DF154C18D","36 PHO KHUE QUAN RESTAURANT INC","1600 MERIVALE ROAD","OTTAWA","ON","K2G 3K4","","",""
"43D658E2-FCAA-4541-835C-1FC40A58BF09","NAPOLI'S BAR & GRILL","1300  STITTSVILLE MAIN STREET","OTTAWA","ON","K2S 1A3","","","+16138367722"
"3D4DC93F-9EEE-4C95-9642-29282BECD40C","THE ROYAL OAK PUB","117 CENTREPOINTE DRIVE","OTTAWA","ON","K2G 5X3","","","+16136952800"
"81BA21B7-B41B-4A48-8CD5-27EFB314C3F0","MR BEEF ","1618 MERIVALE ROAD","OTTAWA","ON","K2P 1T5","","","+16136953631"
"CB61EC34-510A-44C0-89DE-182E51560969","THE ROYAL OAK PUB","4110 STRANDHERD DRIVE","OTTAWA","ON","K2J 0V2","","","+16138258251"
"54DA3E57-AABE-424C-BD00-119AC297A82B","GOLF- O - MAX","1050 BAXTER ROAD","OTTAWA","ON","K2C 3P1","","","+16132267058"
"E2E7D3E9-DF5A-4515-9209-0EA83B59F9A6","SUITE PANTRY C","1000  PALLADIUM DRIVE","OTTAWA","ON","K2V 1A4","","","+16135990188"
"F38D5162-88C6-43B1-AC09-2091C8EB594A","SUBWAY","2301  NAVAHO DRIVE","OTTAWA","ON","K2G 6Z1","","","+16132265555"
"9D7A81D6-CE62-41BF-9BEA-1A2290CEF034","MAC'S","5511  MANOTICK MAIN STREET","OTTAWA","ON","K0A 2N0","","","+16136924891"
"D1053815-5C9E-40CE-9CD4-19CD1105AA8A","SUSHI KANATA RESTAURANT","655 KANATA AVENUE","OTTAWA","ON","K2T 1H6","","","+16134139618"
"EC40143D-8BDB-49FD-BD26-1720377D4CBC","PIZZA PIZZA","1826 ROBERTSON ROAD","OTTAWA","ON","K2H 5Z6","","","+16137261111"
"ECAD3E46-3631-42EF-8409-15FA0DB249A8","IRIS FOOD MART","1121  COBDEN ROAD","OTTAWA","ON","K2C 2Z1","","","+16138288417"
"FFB0E275-2AE7-4337-AB6F-14216D318AEB","SECOND CUP","3170 GREENBANK ROAD","OTTAWA","ON","K2J 4B1","","","+16138257776"
"6458668E-4DE5-4B11-92D7-11D652BF73B9","DISCOUNT TOBACCO & GROCERY","5646  MANOTICK MAIN STREET","OTTAWA","ON","K4M 1B3","","","+16136921760"
"8627E301-4509-4C02-9477-11B582B0897C","CHILLIES INDIAN CUISINE","1581 GREENBANK ROAD","OTTAWA","ON","K2J 4Y6","","","+16138439559"
"92DBBACC-2B71-4077-A4DA-103C761002BE","MAC'S CONVENIENCE STORE","6138  PERTH STREET","OTTAWA","ON","K0A 2Z0","","","+16138383041"
"F1DAE966-48F2-4D00-B15E-0FC9C9B33034","MAC'S","1 HOBIN STREET","OTTAWA","ON","K2S 1B2","","","+16138361660"
"D1D6E6A4-9EBF-4980-A1D3-0FA3A15CDB97","VAN HOUTTE CAFE BISTRO","8555 CAMPEAU DRIVE","OTTAWA","ON","K2T 0K5","","","+16138318901"
"B606A73E-01FE-49D8-AFE8-0EF4FC97BF90","POPCORN PORTABLE","1000 PALLADIUM DRIVE","OTTAWA","ON","K2V 1A4","","",""
"0AB09997-1AC3-4FA5-B3D6-081D2DFA4298","SHOPPERS DRUG MART","4744 BANK STREET","OTTAWA","ON","K1T 0K8","","","+16138220366"
"AC7630D4-233D-4FF4-8196-0D725029FB65","ZAKS DINER","499 TERRY FOX DRIVE","OTTAWA","ON","K2T 1H7","","","+16132412401"
"A4201961-7CD6-427B-BCC4-0843A6AB33C9","THE COOKERY","99  KAKULU ROAD","OTTAWA","ON","K2L 3C8","","","+16139869231"
"D0264928-139B-4566-A144-032D2BCB7DE4","FAITH'S LINER GROCERY","433 DONALD B. MUNRO DRIVE","OTTAWA","ON","K0A 1L0","","","+16138392177"
"026F036F-FD0A-496D-8BF4-011CC310B169","FRESHMAN PIZZA","6601 FOURTH LINE ROAD","OTTAWA","ON","K0A 2T0","","","+16134894242"
"2BEBE2C4-8815-4B1B-AA94-37CA19FF106E","OUR LADY OF PEACE (D.H.)","3877 RICHMOND ROAD","OTTAWA","ON","K2H 5C1","","",""
"128A3ABD-53BB-4FDD-AA54-34B279AE6ECF","QUICKIE CONVENIENCE STORE","2946 BASELINE ROAD","OTTAWA","ON","K2H 8T5","","","+16138298790"
"2BA4E060-A352-4A92-A299-271898206FAC","QUIZNO'S","1581 GREENBANK ROAD","OTTAWA","ON","K2J 4Y6","","","+16138255585"
"D420CA99-D3D9-4039-BC47-22D579146771","NOKIA  CAFETERIA","600 MARCH ROAD","OTTAWA","ON","K2K 2E6","","","+16137841299"
"FE03A7BC-6A93-436C-8430-215992B976A0","MCDONALD'S","2126  ROBERTSON ROAD","OTTAWA","ON","K2H 5Z1","","","+16138292803"
"09447E1D-6C0E-434A-987F-2137D85ED4DE","POCO PAZZO","854 MARCH ROAD","OTTAWA","ON","K2K 1X7","","","+16135927626"
"DE0FD288-862C-41D9-BD4B-7A48230160C2","SWAN AT CARP","108  FALLDOWN LANE","OTTAWA","ON","K0A 1L0","","","+16138397926"
"989155CA-2DE7-492E-A82C-7954F6D73876","GIANT TIGER","1 STAFFORD ROAD","OTTAWA","ON","K2H 9N5","","","+16138288221"
"142E006F-824F-4492-A79C-77D52331EB76","SUBWAY","1642 MERIVALE ROAD","OTTAWA","ON","K2G 4A1","","","+16132253349"
"B74DD4E3-03C0-43EF-A3E2-1610D48141DD","ALGONQUIC COMMONS THEATRE","1385 WOODROFFE AVENUE","OTTAWA","ON","K2G 1V8","","","+16137277712"
"3128FD97-1CEE-4525-AEF5-6FA4C3EE60C4","CHOICE VINTNERS","1160  BEAVERWOOD ROAD","OTTAWA","ON","K0A 2N0","","","+16136926030"
"870FC021-977C-4B74-A197-6666F334219E","AQUATOPIA CONSERVATORY CAFE","2710 MARCH ROAD","OTTAWA","ON","K0A 1L0","","","+16132291861"
"40A3EACC-886E-44BF-ACD6-4F46210CE17F","SHOPPER'S DRUG MART","1300  STITTSVILLE MAIN STREET","OTTAWA","ON","K2S 1A3","","","+16138310901"
"12E7A465-814B-494F-ACA0-47291C29F795","FRATELLI","499 TERRY FOX DRIVE","OTTAWA","ON","K2T 1H7","","","+16135920225"
"FA87AA03-DF63-472B-973A-4140F9ECFA96","PINELOPI'S GREEK KITCHEN INC","4100 STRANDHERD DRIVE","OTTAWA","ON","K2J 0V2","","","+16138431111"
"9FC63B01-69F2-415F-ACDC-37DCF46255B7","KINKI","41  YORK STREET","OTTAWA","ON","K1N 5S7","","","+16138690442"
"0DE22E1A-7DD0-49FF-9D1D-214DE606B8D8","STANLEY'S RESTAURANT","1565  MAPLE GROVE ROAD","OTTAWA","ON","K2V 1A3","","","+16135990306"
"39C94373-CBE8-4A4D-ACB5-1FF58CF99629","DAIRY QUEEN","499 TERRY FOX DRIVE","OTTAWA","ON","K2T 1H7","","",""
"61C28BAD-EB7A-46BD-BB21-1738E7CEF04F","KELSEY'S","75  MARKETPLACE AVENUE","OTTAWA","ON","K2J 4Y6","","","+16138430662"
"5C71C5FA-D3BA-4BFB-81E7-13E3893070E7","HAO SUSHI JAPANESE BUFFET","1580 MERIVALE ROAD","OTTAWA","ON","K2G 4B5","","","+16136800188"
"181A2768-0396-46C3-BC37-139179D36966","CST CANADA ","401 MARCH ROAD","OTTAWA","ON","K0K 1K0","","","+16135928161"
"8CE3A593-2A83-4657-AE37-10A557A98683","STARBUCKS COFFEE","500  TERRY FOX DRIVE","OTTAWA","ON","K2T 1C3","","","+16135852575"
"730431F4-2441-4B0D-9BB6-08FB94A6D555","ASHTON COMMUNITY CENTRE","8930  FLEWELLYN ROAD","OTTAWA","ON","K0A 1B0","","","+16138311169"
"9FF8703F-22F1-4FBA-BF0C-0290102C65D0","ST.ANDREW'S PRESBYTERIAN RIC","3529  MCBEAN STREET","OTTAWA","ON","K0Z 2Z0","","","+16138383246"
"6F68AA18-8749-4CCC-A12E-D949F02BDE19","ARTISTIC LANDSCAPE DESIGN","2079 BANK PLACE","OTTAWA","ON","K1V 8A8","","","+16138160401"
"6F23C030-6B61-4C51-B144-BC1B759F081B","NORMAN JOHNSTON ALTERNATE","2401 CLEROUX CRESCENT","OTTAWA","ON","K1W 1A1","","",""
"D764B2DD-400F-4CC7-B02D-0A582E95376A","THE UPPER DECK DOUBLE DECKER DINER & DAIRY BAR","3490 INNES ROAD","OTTAWA","ON","K1C 1T1","","",""
"ADCED1AF-9F71-4C14-A469-0901AC388988","LA CITE","801 AVIATION PARKWAY","OTTAWA","ON","K1K 4R3","","","+16137422493"
"C12D7C38-6994-426A-8C33-08C8CB022E62","MARINA ROCKCLIFFE BOAT HOUSE LTD.","151  ROCKCLIFFE PKWY","OTTAWA","ON","K1M 2H9","","","+16137445252"
"FD099B6E-34E0-42D4-89C9-F8AC7E40C051","ZAKI BROAST AND GRILL","1255 DONALD STREET","OTTAWA","ON","K1J 8W3","","","+16138576652"
"0348CBCA-5E6C-4E9E-8FF4-1E5C3AC1FA19","KAGUYA KITCHEN","1792  BANK STREET","OTTAWA","ON","K1V 7Y6","","",""
"7CA02449-7FDE-43A4-B11C-FDFA7B1DE013","A&W RESTAURANT","2870 GIBFORD DR","OTTAWA","ON","K1V 1C3","","","+16049982141"
"E44A1AFF-0A41-4493-80D0-FD643E490741","DAIRY QUEEN","1412  WALKLEY ROAD","OTTAWA","ON","K1V 6P5","","","+16137379847"
"3A6D4716-B6FA-4D90-A21B-FB042B3534F5","SHOPPERS DRUG MART","3940 INNES ROAD","OTTAWA","ON","K1W 1K9","","","+16138347383"
"2BD2CD5C-AB13-4D7B-95BB-FA0E534739FC","SECOND CUP ","973 MONTREAL ROAD","OTTAWA","ON","K1K 0S6","","","+16137471111"
"5030390B-D0A9-43F2-8BA7-F8B56246393D","TERIYAKI EXPERIENCE MADE IN JAPAN","1200 ST. LAURENT BOULEVARD","OTTAWA","ON","K1K 3B8","","",""
"C9EB4CA4-CD8A-48A8-8518-F7A6E2E2864F","MAC'S MILK","437 ST. LAURENT BOULEVARD","OTTAWA","ON","K1K 2Z8","","","+16137460228"
"10F9CF6C-BD73-4832-A263-FC47E59E0A89","EAST SIDE MARIO'S","1200 ST. LAURENT BOULEVARD","OTTAWA","ON","K1K 3B5","","","+16137470888"
"4283B966-C46D-44B3-8630-F6BD1F2FC0E3","TAQUERIA KUKULKAN","1730A MONTREAL ROAD","OTTAWA","ON","K1J 6N3","","",""
"5F42F700-B901-4E90-A883-FDA33ACE649C","PANTRY PLUS","2451  ST. JOSEPH BOULEVARD","OTTAWA","ON","K1C 7B1","","",""
"B2D4614B-BEF0-4AFB-8E55-FD5324CAE050","CANADIAN TIRE","3910  INNES ROAD","OTTAWA","ON","K1W 1K9","","",""
"2DA8DF9B-893A-4F73-BE37-F1519AA347BD","BOURBON STREET GRILL","1200 ST. LAURENT BOULEVARD","OTTAWA","ON","K1K 3B8","","","+16138429699"
"082E0077-3D23-4258-B68B-F0DC4BE2D917","CANADIAN TIRE # 297","2010  OGILVIE ROAD","OTTAWA","ON","K1J 8X3","","",""
"3F6D2727-2A19-4679-A8A9-E8F98647371E","GATEWAY ON THE GO","1231 PLACE D'ORLEANS DRIVE ","OTTAWA","ON","K1C 7E4","","","+16138240276"
"8C655DC7-8891-48F6-BFCD-E8C5026C59D3","QUEENSWOOD HEIGHTS COMMUNITY","1485  DUFORD DRIVE","OTTAWA","ON","K1E 1G1","","","+16138247458"
"644F65E8-871A-4E92-BE7C-F39B67C55B1B","OTTAWA REGIONAL CANCER FOUNDATION","1500 ALTA VISTA DRIVE","OTTAWA","ON","K1G 3Y9","","",""
"8C5B5976-42DC-4BC7-ACC6-EA8247A26B68","MUZUIKA INC","730 INDUSTRIAL AVENUE","OTTAWA","ON","K1G 0Y9","","","+16137379000"
"22B45F4D-CD9C-4D72-BD3D-F6B99D31215F","GREENBORO COMMUNITY CENTRE","363  LORRY GREENBERG DRIVE","OTTAWA","ON","K1T 3P8","","","+16135802805"
"53043939-FF50-44C8-8B2A-F591AF1D73B6","SUBWAY","4434  INNES ROAD","OTTAWA","ON","K4A 4C5","","","+16138413782"
"2F98C005-054D-42AC-927E-FCEEF5C02E71","BEECHWOOD GASTROPUB","18 BEECHWOOD AVENUE","OTTAWA","ON","K1S 4M7","","","+16137446509"
"6B8605E1-9C79-4CF0-8A93-F3F2E605D0C1","LUCKY KING","1134  CADBORO ROAD","OTTAWA","ON","K2G 6L3","","",""
"F655F5B9-AE61-47D4-B958-E3F8BD4768DC","GRUMPY'S","4000  BRIDLE PATH DRIVE","OTTAWA","ON","K1T 2C4","","","+16135239490"
"01E5CC88-D232-4832-A687-ED46B783DB30","NEW MIDDLEAST SUPERMARKET","1755  BANK STREET","OTTAWA","ON","K1V 7Z4","","","+16135263423"
"BC544B0D-1BB4-4585-9B5D-EB933BE88259","PETRO CANADA","1685 TENTH LINE ROAD","OTTAWA","ON","K1E 3E8","","","+16138418466"
"5F33BCE0-8032-4A31-B730-EB222A62FFB5","TANGERINE PIZZA","969  CUMMINGS AVENUE","OTTAWA","ON","","","","+16132282822"
"3B36B104-025A-4D11-950B-E57177E58494","RUSSELL HEIGHTS","1799 RUSSELL ROAD","OTTAWA","ON","K1G 0N1","","","+16137369855"
"01DE803F-4ACD-40D6-A025-F58F8B2B8070","DOLLARAMA","2640 INNES ROAD","OTTAWA","ON","K1B 3J7","","","+16135900703"
"8B0DA6D1-3727-4228-8BB9-F5557DB4A84D","DELIGHTFULLY DONUTS","1200 ST. LAURENT","OTTAWA","ON","K1K 3B8","","","+16137466532"
"2C9A7D0E-C817-4A9C-9D28-F15300B2896E","BUTTERCREAM BAKERY","2285  ST. LAURENT BOULEVARD","OTTAWA","ON","K1G 4Z6","","","+16135232112"
"8B8561B2-B86F-4797-94BB-EF36771B6BB8","VILLENEUVE FAMILY CATERING","1605  OLD PRESCOT ROAD","OTTAWA","ON","K4P 1M8","","","+16138212479"
"BC8C147F-534F-4E58-825A-E96B0E7333B1","CHIPS & DAIRY FAST FOOD","2920  BANK STREET","OTTAWA","ON","K1G 5S6","","","+16137399889"
"C5C6C101-C3F1-415F-9E13-E5A04E61FF5B","OBSESSION BAR & GRILL","1575  ST. LAURENT BOULEVARD","OTTAWA","ON","K1G 1A1","","","+16132880506"
"1EB99863-05D2-493D-97EF-FE7C599528D2","BAGEL RUN","2026  TENTH LINE ROAD","OTTAWA","ON","K4A 4X4","","","+16139548539"
"AA698D78-670C-490D-B91D-FD78B742ADFF","BURGER KING","2035  TENTH LINE ROAD","OTTAWA","ON","KA4 3W6","","","+16138375554"
"58B7DC65-3544-4DB0-B978-FD6353B956D1","CHEZ LEILA","456  MCARTHUR AVENUE","OTTAWA","ON","K1K 4B5","","","+16137413565"
"3FDF3C2A-A0BE-4A0B-AD32-FCA693A3223F","IMPERIAL OIL LTD ESSO","2075  MONTREAL ROAD","OTTAWA","ON","K1K 3Y2","","",""
