"business_id","date","code","description"
"712E47A4-A22D-49D1-99D6-BC959283DF1D","20160926","NFS37","Every food premise shall provide at least one sanitary facility for each sex and shall be,[Sec. 68]
"
"7130F440-BC98-4A2F-8CBD-A6A748D677E7","20111216","",""
"7130F440-BC98-4A2F-8CBD-A6A748D677E7","20111213","",""
"7130F440-BC98-4A2F-8CBD-A6A748D677E7","20111220","",""
"713D7D9C-96AD-4F3B-9174-EF910F8C6488","20150225","",""
"713D7D9C-96AD-4F3B-9174-EF910F8C6488","20130624","",""
"713D7D9C-96AD-4F3B-9174-EF910F8C6488","20121017","",""
"713D7D9C-96AD-4F3B-9174-EF910F8C6488","20110509","",""
"7140F3D5-98EB-499D-9029-7E67515A7D55","20120803","",""
"7140F3D5-98EB-499D-9029-7E67515A7D55","20160630","NFS03","Food is held at 4°C (40°F) or less [Sec.33] 
"
"7140F3D5-98EB-499D-9029-7E67515A7D55","20160630","NFS42","Mechanical equipment shall be, so constructed, designed and maintained that, [Sec. 77(a)] 
"
"7140F3D5-98EB-499D-9029-7E67515A7D55","20160309","NFS33","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"7140F3D5-98EB-499D-9029-7E67515A7D55","20160309","NFS11","Cutting boards, blocks, tables, bowls, platters and churns of hardwood or other materials may be used where,[Sec. 19(2)]
"
"7140F3D5-98EB-499D-9029-7E67515A7D55","20090401","",""
"7140F3D5-98EB-499D-9029-7E67515A7D55","20161018","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"7140F3D5-98EB-499D-9029-7E67515A7D55","20160622","NFS42","Mechanical equipment shall be, so constructed, designed and maintained that, [Sec. 77(a)] 
"
"71640F51-E7E2-4145-887D-57CDF4B8D2A1","20140803","",""
"71640F51-E7E2-4145-887D-57CDF4B8D2A1","20090618","",""
"71640F51-E7E2-4145-887D-57CDF4B8D2A1","20101208","",""
"71640F51-E7E2-4145-887D-57CDF4B8D2A1","20110927","",""
"71895498-448F-4EE9-9657-3522E2B8B957","20101209","",""
"71895498-448F-4EE9-9657-3522E2B8B957","20111215","",""
"71895498-448F-4EE9-9657-3522E2B8B957","20140922","",""
"71895498-448F-4EE9-9657-3522E2B8B957","20100407","",""
"71895498-448F-4EE9-9657-3522E2B8B957","20100331","",""
"71895498-448F-4EE9-9657-3522E2B8B957","20150922","",""
"719A15CC-0DF3-4E39-B60C-E7DA568F7C5E","20160210","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"719A15CC-0DF3-4E39-B60C-E7DA568F7C5E","20110811","",""
"719A15CC-0DF3-4E39-B60C-E7DA568F7C5E","20101210","",""
"719A15CC-0DF3-4E39-B60C-E7DA568F7C5E","20090224","",""
"719A15CC-0DF3-4E39-B60C-E7DA568F7C5E","20100817","",""
"719A15CC-0DF3-4E39-B60C-E7DA568F7C5E","20100504","",""
"71E3BB0F-2A33-4DBA-83DA-47D1991866FC","20140822","",""
"71E3BB0F-2A33-4DBA-83DA-47D1991866FC","20100820","",""
"71E3BB0F-2A33-4DBA-83DA-47D1991866FC","20160613","NFS12","Every food premise shall be provided with:
"
"71E3BB0F-2A33-4DBA-83DA-47D1991866FC","20160613","NFS09","Any article or piece of equipment that is used for the manufacture, distributing, sale or offering for sale, preparation, processing, handling, transportation, storage or display of food shall be,[Sec. 18] 
"
"71E3BB0F-2A33-4DBA-83DA-47D1991866FC","20160613","NFS21","Eggs transported at or below 13° C (55°F) from an egg grading station [Sec.34]
"
"71E3BB0F-2A33-4DBA-83DA-47D1991866FC","20160613","NFS44","Utensils that have been cleaned and sanitized shall be transported and stored in such a manner as to prevent contamination [Sec.81]
"
"71E3BB0F-2A33-4DBA-83DA-47D1991866FC","20160613","NFS03","Food is held at 4°C (40°F) or less [Sec.33] 
"
"71E3BB0F-2A33-4DBA-83DA-47D1991866FC","20150302","",""
"71E3BB0F-2A33-4DBA-83DA-47D1991866FC","20110816","",""
"71E3BB0F-2A33-4DBA-83DA-47D1991866FC","20110203","",""
"71E3BB0F-2A33-4DBA-83DA-47D1991866FC","20140129","",""
"71E3BB0F-2A33-4DBA-83DA-47D1991866FC","20140130","",""
"71E94900-1EA3-47A6-8CCD-D9F8C96A4292","20120110","",""
"71E94900-1EA3-47A6-8CCD-D9F8C96A4292","20091005","",""
"71E94900-1EA3-47A6-8CCD-D9F8C96A4292","20160620","NFS09","Any article or piece of equipment that is used for the manufacture, distributing, sale or offering for sale, preparation, processing, handling, transportation, storage or display of food shall be,[Sec. 18] 
"
"71E94900-1EA3-47A6-8CCD-D9F8C96A4292","20101008","",""
"71E94900-1EA3-47A6-8CCD-D9F8C96A4292","20091006","",""
"71E94900-1EA3-47A6-8CCD-D9F8C96A4292","20161004","NFS42","Mechanical equipment shall be, so constructed, designed and maintained that, [Sec. 77(a)] 
"
"71E94900-1EA3-47A6-8CCD-D9F8C96A4292","20161004","NFS03","Food is held at 4°C (40°F) or less [Sec.33] 
"
"71E94900-1EA3-47A6-8CCD-D9F8C96A4292","20161004","NFS33","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"71E94900-1EA3-47A6-8CCD-D9F8C96A4292","20161004","NFS04","Thermometers used to verify food preparation and storage temperatures [Sec.33(14)] 
"
"71E94900-1EA3-47A6-8CCD-D9F8C96A4292","20161004","NFS14","All food shall be protected from contamination and adulteration [Sec. 26]
"
"71E94900-1EA3-47A6-8CCD-D9F8C96A4292","20161004","NFS41","A test reagent for determining the concentration of sanitizer and an accurate thermometer to determine the temperature of the sanitizing solution shall be readily available where the sanitizing takes place [Sec. 75(2)] 
"
"71E94900-1EA3-47A6-8CCD-D9F8C96A4292","20110714","",""
"71E94900-1EA3-47A6-8CCD-D9F8C96A4292","20120111","",""
"71E94900-1EA3-47A6-8CCD-D9F8C96A4292","20120503","",""
"71E94900-1EA3-47A6-8CCD-D9F8C96A4292","20100329","",""
"71FA57C3-151B-4B80-985D-E98B5B94BE67","20140310","",""
"71FA57C3-151B-4B80-985D-E98B5B94BE67","20090519","",""
"71FA57C3-151B-4B80-985D-E98B5B94BE67","20141215","",""
"71FA57C3-151B-4B80-985D-E98B5B94BE67","20090513","",""
"71FA57C3-151B-4B80-985D-E98B5B94BE67","20130711","",""
"71FA57C3-151B-4B80-985D-E98B5B94BE67","20121114","",""
"71FA57C3-151B-4B80-985D-E98B5B94BE67","20101105","",""
"71FA57C3-151B-4B80-985D-E98B5B94BE67","20120711","",""
"71FA57C3-151B-4B80-985D-E98B5B94BE67","20150723","",""
"723CB7FB-4B42-4F4A-84B5-D23E9FB9D912","20131209","",""
"723CB7FB-4B42-4F4A-84B5-D23E9FB9D912","20140724","",""
"723CB7FB-4B42-4F4A-84B5-D23E9FB9D912","20140806","",""
"723CB7FB-4B42-4F4A-84B5-D23E9FB9D912","20160404","NFS12","Every food premise shall be provided with:
"
"723CB7FB-4B42-4F4A-84B5-D23E9FB9D912","20140124","",""
"723CB7FB-4B42-4F4A-84B5-D23E9FB9D912","20131209","",""
"72698CDA-6416-42DC-9179-D1F2A08B0DA2","20151126","NFS42","Mechanical equipment shall be, so constructed, designed and maintained that, [Sec. 77(a)] 
"
"72698CDA-6416-42DC-9179-D1F2A08B0DA2","20151201","NFS42","Mechanical equipment shall be, so constructed, designed and maintained that, [Sec. 77(a)] 
"
"72A9B232-6B66-4AC0-8BE3-E953A801C620","20110921","",""
"72D3AB9C-881A-4452-B1BF-6F728A1B5CFE","20131105","",""
"72D586C6-9036-41A4-BD05-3E2B8F1CD8BA","20150109","",""
"72E80EEA-D8B2-4655-9B03-5F18649F30CD","20110517","",""
"72E818C7-F48E-4F96-824C-DA76D0422982","20100428","",""
"72F6D4AF-F26D-4A9E-96E3-B5B551EDA0C3","20110112","",""
"72FEECE4-A26D-4992-9B63-DE42F3E3EC9B","20130705","",""
"730431F4-2441-4B0D-9BB6-08FB94A6D555","20121102","",""
"7322C42F-7ACE-410D-A546-4F06E0F91EBC","20150619","",""
"7332A869-0367-49DD-9EB9-41EA617758DB","20091002","",""
"7332A869-0367-49DD-9EB9-41EA617758DB","20100728","",""
"734C5076-701E-4FD9-8A0D-FEFE31BD0AB2","20130529","",""
"734C5076-701E-4FD9-8A0D-FEFE31BD0AB2","20140809","",""
"734C5076-701E-4FD9-8A0D-FEFE31BD0AB2","20090914","",""
"734C5076-701E-4FD9-8A0D-FEFE31BD0AB2","20120322","",""
"734C5076-701E-4FD9-8A0D-FEFE31BD0AB2","20150409","",""
"734C5076-701E-4FD9-8A0D-FEFE31BD0AB2","20150414","",""
"734C5076-701E-4FD9-8A0D-FEFE31BD0AB2","20161006","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"734C5076-701E-4FD9-8A0D-FEFE31BD0AB2","20130529","",""
"734C5076-701E-4FD9-8A0D-FEFE31BD0AB2","20161006","NFS13","Every food premise shall be provided with: 
"
"734C5076-701E-4FD9-8A0D-FEFE31BD0AB2","20150407","",""
"73669106-CE31-4615-9A3C-DCB7A865DF9D","20110203","",""
"73669106-CE31-4615-9A3C-DCB7A865DF9D","20100422","",""
"73669106-CE31-4615-9A3C-DCB7A865DF9D","20110126","",""
"73669106-CE31-4615-9A3C-DCB7A865DF9D","20100416","",""
"73669106-CE31-4615-9A3C-DCB7A865DF9D","20100907","",""
"73669106-CE31-4615-9A3C-DCB7A865DF9D","20121101","",""
"73669106-CE31-4615-9A3C-DCB7A865DF9D","20130313","",""
"73669106-CE31-4615-9A3C-DCB7A865DF9D","20100507","",""
"73669106-CE31-4615-9A3C-DCB7A865DF9D","20090714","",""
"736BC599-68F1-47CB-B930-4F3EF20AA72E","20160825","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"736BC599-68F1-47CB-B930-4F3EF20AA72E","20160127","NFS09","Any article or piece of equipment that is used for the manufacture, distributing, sale or offering for sale, preparation, processing, handling, transportation, storage or display of food shall be,[Sec. 18] 
"
"737D3432-3DCA-4435-A6EC-AA1EBA25034F","20160929","NFS42","Mechanical equipment shall be, so constructed, designed and maintained that, [Sec. 77(a)] 
"
"737D3432-3DCA-4435-A6EC-AA1EBA25034F","20160929","NFS33","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"737D3432-3DCA-4435-A6EC-AA1EBA25034F","20160929","NFS12","Every food premise shall be provided with:
"
"737D3432-3DCA-4435-A6EC-AA1EBA25034F","20151210","NFS12","Every food premise shall be provided with:
"
"737D3432-3DCA-4435-A6EC-AA1EBA25034F","20151210","NFS41","A test reagent for determining the concentration of sanitizer and an accurate thermometer to determine the temperature of the sanitizing solution shall be readily available where the sanitizing takes place [Sec. 75(2)] 
"
"738CAFA2-3A1D-46B7-9FAB-EB615E76CBF5","20120801","",""
"738CAFA2-3A1D-46B7-9FAB-EB615E76CBF5","20120802","",""
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20130412","",""
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20130410","",""
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20150720","",""
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20121212","",""
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20130103","",""
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20160713","NFS44","Utensils that have been cleaned and sanitized shall be transported and stored in such a manner as to prevent contamination [Sec.81]
"
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20160713","NFS14","All food shall be protected from contamination and adulteration [Sec. 26]
"
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20160713","NFS33","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20160713","NFS02","Every food premise shall be operated and maintained such that, the premises are free from every condition that may
"
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20160713","NFS09","Any article or piece of equipment that is used for the manufacture, distributing, sale or offering for sale, preparation, processing, handling, transportation, storage or display of food shall be,[Sec. 18] 
"
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20160713","NFS12","Every food premise shall be provided with:
"
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20160713","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20160713","NFS03","Food is held at 4°C (40°F) or less [Sec.33] 
"
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20111027","",""
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20110525","",""
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20120213","",""
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20121217","",""
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20150731","",""
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20160829","NFS02","Every food premise shall be operated and maintained such that, the premises are free from every condition that may
"
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20160829","NFS14","All food shall be protected from contamination and adulteration [Sec. 26]
"
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20160829","NFS03","Food is held at 4°C (40°F) or less [Sec.33] 
"
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20160829","NFS12","Every food premise shall be provided with:
"
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20160829","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20150508","",""
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20150810","",""
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20130108","",""
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20140319","",""
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20160720","NFS09","Any article or piece of equipment that is used for the manufacture, distributing, sale or offering for sale, preparation, processing, handling, transportation, storage or display of food shall be,[Sec. 18] 
"
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20160720","NFS03","Food is held at 4°C (40°F) or less [Sec.33] 
"
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20160720","NFS33","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20160720","NFS25","No operator of a food premise shall store, handle, serve, process, prepare, display, distribute, transport, offer for sale or sell ungraded or Grade “C” eggs [Sec.54(1)]
"
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20130102","",""
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20130814","",""
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20120515","",""
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20160810","NFS33","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20160810","NFS09","Any article or piece of equipment that is used for the manufacture, distributing, sale or offering for sale, preparation, processing, handling, transportation, storage or display of food shall be,[Sec. 18] 
"
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20160810","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"73A6C2FF-EC96-40A4-9D2B-EFAE6348E949","20160810","NFS03","Food is held at 4°C (40°F) or less [Sec.33] 
"
"73B80009-1D25-4502-8B9F-695861AE19D8","20141002","",""
"73B80009-1D25-4502-8B9F-695861AE19D8","20160928","NFS13","Every food premise shall be provided with: 
"
"73B80009-1D25-4502-8B9F-695861AE19D8","20160928","NFS33","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"73B80009-1D25-4502-8B9F-695861AE19D8","20160928","NFS08","Hot holding: minimum of 60°C (140°F) after cooking / rapid re-heating [Sec.33] 
"
"73B80009-1D25-4502-8B9F-695861AE19D8","20160928","NFS14","All food shall be protected from contamination and adulteration [Sec. 26]
"
"73BCC462-24A7-4A61-AEAA-F7F667363284","20150309","",""
"73C403CD-2E47-4C6E-925D-607D931D1414","20140916","",""
"73C403CD-2E47-4C6E-925D-607D931D1414","20110624","",""
"73C403CD-2E47-4C6E-925D-607D931D1414","20160706","NFS09","Any article or piece of equipment that is used for the manufacture, distributing, sale or offering for sale, preparation, processing, handling, transportation, storage or display of food shall be,[Sec. 18] 
"
"73C403CD-2E47-4C6E-925D-607D931D1414","20140909","",""
"73C403CD-2E47-4C6E-925D-607D931D1414","20110629","",""
"73C403CD-2E47-4C6E-925D-607D931D1414","20160628","NFS09","Any article or piece of equipment that is used for the manufacture, distributing, sale or offering for sale, preparation, processing, handling, transportation, storage or display of food shall be,[Sec. 18] 
"
"73C403CD-2E47-4C6E-925D-607D931D1414","20160628","NFS04","Thermometers used to verify food preparation and storage temperatures [Sec.33(14)] 
"
"73C403CD-2E47-4C6E-925D-607D931D1414","20160628","NFS03","Food is held at 4°C (40°F) or less [Sec.33] 
"
"73C403CD-2E47-4C6E-925D-607D931D1414","20110706","",""
"73C403CD-2E47-4C6E-925D-607D931D1414","20140522","",""
"73C403CD-2E47-4C6E-925D-607D931D1414","20090804","",""
"73C403CD-2E47-4C6E-925D-607D931D1414","20140915","",""
"73C403CD-2E47-4C6E-925D-607D931D1414","20160628","NFS09","Any article or piece of equipment that is used for the manufacture, distributing, sale or offering for sale, preparation, processing, handling, transportation, storage or display of food shall be,[Sec. 18] 
"
"73C403CD-2E47-4C6E-925D-607D931D1414","20160628","NFS04","Thermometers used to verify food preparation and storage temperatures [Sec.33(14)] 
"
"73C403CD-2E47-4C6E-925D-607D931D1414","20160628","NFS03","Food is held at 4°C (40°F) or less [Sec.33] 
"
"73C403CD-2E47-4C6E-925D-607D931D1414","20130503","",""
"73C403CD-2E47-4C6E-925D-607D931D1414","20160229","NFS09","Any article or piece of equipment that is used for the manufacture, distributing, sale or offering for sale, preparation, processing, handling, transportation, storage or display of food shall be,[Sec. 18] 
"
"73C403CD-2E47-4C6E-925D-607D931D1414","20160229","NFS04","Thermometers used to verify food preparation and storage temperatures [Sec.33(14)] 
"
"73C403CD-2E47-4C6E-925D-607D931D1414","20160229","NFS03","Food is held at 4°C (40°F) or less [Sec.33] 
"
"73C4D6C2-1023-4ACA-9A13-E51560C8703D","20140515","",""
"73D0584D-2354-4278-8C7A-85E10B7B1688","20130204","",""
"73E29992-F5AC-485A-B68F-D3F7334D21FB","20151214","NFS08","Hot holding: minimum of 60°C (140°F) after cooking / rapid re-heating [Sec.33] 
"
"73E29992-F5AC-485A-B68F-D3F7334D21FB","20151214","NFS04","Thermometers used to verify food preparation and storage temperatures [Sec.33(14)] 
"
"73E29992-F5AC-485A-B68F-D3F7334D21FB","20151214","NFS12","Every food premise shall be provided with:
"
"73E29992-F5AC-485A-B68F-D3F7334D21FB","20151214","NFS03","Food is held at 4°C (40°F) or less [Sec.33] 
"
"73E29992-F5AC-485A-B68F-D3F7334D21FB","20151214","NFS09","Any article or piece of equipment that is used for the manufacture, distributing, sale or offering for sale, preparation, processing, handling, transportation, storage or display of food shall be,[Sec. 18] 
"
"73E29992-F5AC-485A-B68F-D3F7334D21FB","20151214","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"73E29992-F5AC-485A-B68F-D3F7334D21FB","20131028","",""
"73E29992-F5AC-485A-B68F-D3F7334D21FB","20131023","",""
"73E29992-F5AC-485A-B68F-D3F7334D21FB","20121114","",""
"73E29992-F5AC-485A-B68F-D3F7334D21FB","20090331","",""
"73E29992-F5AC-485A-B68F-D3F7334D21FB","20160317","NFS35","Cloths and towels used for washing, drying or polishing utensils or cleaning tables shall be, [Sec. 62] 
"
"73E29992-F5AC-485A-B68F-D3F7334D21FB","20160317","NFS14","All food shall be protected from contamination and adulteration [Sec. 26]
"
"73E29992-F5AC-485A-B68F-D3F7334D21FB","20160317","NFS12","Every food premise shall be provided with:
"
"73E29992-F5AC-485A-B68F-D3F7334D21FB","20160317","NFS10","Equipment and utensils with which food comes in direct contact shall be, [Sec. 19(1)] 
"
"73E29992-F5AC-485A-B68F-D3F7334D21FB","20160317","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"73E29992-F5AC-485A-B68F-D3F7334D21FB","20150414","",""
"73EACE0E-E15C-4243-AC0D-41361846F897","20121114","",""
"73EACE0E-E15C-4243-AC0D-41361846F897","20141016","",""
"73EACE0E-E15C-4243-AC0D-41361846F897","20141020","",""
"73EACE0E-E15C-4243-AC0D-41361846F897","20150513","",""
"73EB71C8-0787-4889-95CA-50308AC3D09D","20100810","",""
"73EB71C8-0787-4889-95CA-50308AC3D09D","20120718","",""
"73EB71C8-0787-4889-95CA-50308AC3D09D","20100506","",""
"73F53AD5-0729-4027-B429-24859525E4E2","20150114","",""
"73F53AD5-0729-4027-B429-24859525E4E2","20150122","",""
"73F95778-A1C3-4186-B9DE-E5E00A0637B2","20150622","",""
"74140105-F88E-4C4B-9859-B074CA3AD58B","20110923","",""
"74140105-F88E-4C4B-9859-B074CA3AD58B","20110602","",""
"74209C05-86CE-44C0-BF77-573C48A47065","20140716","",""
"74209C05-86CE-44C0-BF77-573C48A47065","20111005","",""
"74209C05-86CE-44C0-BF77-573C48A47065","20140221","",""
"74209C05-86CE-44C0-BF77-573C48A47065","20100202","",""
"74209C05-86CE-44C0-BF77-573C48A47065","20150116","",""
"74209C05-86CE-44C0-BF77-573C48A47065","20141124","",""
"74209C05-86CE-44C0-BF77-573C48A47065","20100719","",""
"74209C05-86CE-44C0-BF77-573C48A47065","20150120","",""
"74209C05-86CE-44C0-BF77-573C48A47065","20131113","",""
"74209C05-86CE-44C0-BF77-573C48A47065","20130719","",""
"7431DDB1-2643-45F6-B70F-08A5740A4889","20140331","",""
"743BC0D4-9A8D-455C-B081-17242961060A","20160504","NFS12","Every food premise shall be provided with:
"
"743BC0D4-9A8D-455C-B081-17242961060A","20160504","NFS04","Thermometers used to verify food preparation and storage temperatures [Sec.33(14)] 
"
"743BC0D4-9A8D-455C-B081-17242961060A","20090522","",""
"743BC0D4-9A8D-455C-B081-17242961060A","20140429","",""
"743BC0D4-9A8D-455C-B081-17242961060A","20140214","",""
"743BC0D4-9A8D-455C-B081-17242961060A","20140108","",""
"743BC0D4-9A8D-455C-B081-17242961060A","20150311","",""
"743BC0D4-9A8D-455C-B081-17242961060A","20150303","",""
"743BC0D4-9A8D-455C-B081-17242961060A","20131216","",""
"743BC0D4-9A8D-455C-B081-17242961060A","20150220","",""
"743BC0D4-9A8D-455C-B081-17242961060A","20140626","",""
"7467B81C-B765-45A4-B8F4-85D155AC287E","20120213","",""
"7467B81C-B765-45A4-B8F4-85D155AC287E","20090630","",""
"7467B81C-B765-45A4-B8F4-85D155AC287E","20140617","",""
"7467B81C-B765-45A4-B8F4-85D155AC287E","20150707","",""
"7467B81C-B765-45A4-B8F4-85D155AC287E","20111114","",""
"7467B81C-B765-45A4-B8F4-85D155AC287E","20150315","",""
"7467B81C-B765-45A4-B8F4-85D155AC287E","20161027","NFS39","Where equipment for washing by hand is used, utensils shall be, [Sec. 74] 
"
"7467B81C-B765-45A4-B8F4-85D155AC287E","20161027","NFS18","A container other than the original may be used when it accompanies a beverage or cereal in the service of a seated patron, provided [Sec. 30(3)]
"
"7467B81C-B765-45A4-B8F4-85D155AC287E","20161027","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"7467B81C-B765-45A4-B8F4-85D155AC287E","20160727","NFS07","Food is frozen at -18°C (0°F) or less [Sec.35] 
"
"7467B81C-B765-45A4-B8F4-85D155AC287E","20160727","NFS26","Every operator or employee who handles or comes in contact with food or with any utensil used in the manufacture, storage, display, sale or offering for sale, preparation, processing or service of food shall,[Sec.65(1)]
"
"7467B81C-B765-45A4-B8F4-85D155AC287E","20160727","NFS03","Food is held at 4°C (40°F) or less [Sec.33] 
"
"7467B81C-B765-45A4-B8F4-85D155AC287E","20120502","",""
"747DE09E-6E02-4622-A206-79B993CB597F","20160613","NFS41","A test reagent for determining the concentration of sanitizer and an accurate thermometer to determine the temperature of the sanitizing solution shall be readily available where the sanitizing takes place [Sec. 75(2)] 
"
"747DE09E-6E02-4622-A206-79B993CB597F","20090914","",""
"747DE09E-6E02-4622-A206-79B993CB597F","20160602","NFS41","A test reagent for determining the concentration of sanitizer and an accurate thermometer to determine the temperature of the sanitizing solution shall be readily available where the sanitizing takes place [Sec. 75(2)] 
"
"747DE09E-6E02-4622-A206-79B993CB597F","20160602","NFS37","Every food premise shall provide at least one sanitary facility for each sex and shall be,[Sec. 68]
"
"747DE09E-6E02-4622-A206-79B993CB597F","20160602","NFS12","Every food premise shall be provided with:
"
"747DE09E-6E02-4622-A206-79B993CB597F","20160602","NFS26","Every operator or employee who handles or comes in contact with food or with any utensil used in the manufacture, storage, display, sale or offering for sale, preparation, processing or service of food shall,[Sec.65(1)]
"
"747DE09E-6E02-4622-A206-79B993CB597F","20160602","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"74A7B81F-94FB-44EE-B8C1-6460FAC2FE52","20150414","",""
"74A7B81F-94FB-44EE-B8C1-6460FAC2FE52","20140811","",""
"74A7B81F-94FB-44EE-B8C1-6460FAC2FE52","20130531","",""
"74A7B81F-94FB-44EE-B8C1-6460FAC2FE52","20131205","",""
"74A7B81F-94FB-44EE-B8C1-6460FAC2FE52","20151217","NFS28","Every operator or employee who handles or comes in contact with food or with any utensil used in the manufacture, storage, display, sale or offering for sale, preparation, processing or service of food shall,   [Sec.65(1)]
"
"74A7B81F-94FB-44EE-B8C1-6460FAC2FE52","20151217","NFS04","Thermometers used to verify food preparation and storage temperatures [Sec.33(14)] 
"
"74A7B81F-94FB-44EE-B8C1-6460FAC2FE52","20151217","NFS37","Every food premise shall provide at least one sanitary facility for each sex and shall be,[Sec. 68]
"
"74A7B81F-94FB-44EE-B8C1-6460FAC2FE52","20151217","NFS03","Food is held at 4°C (40°F) or less [Sec.33] 
"
"74A7B81F-94FB-44EE-B8C1-6460FAC2FE52","20131205","",""
"74A7B81F-94FB-44EE-B8C1-6460FAC2FE52","20150804","",""
"74A7B81F-94FB-44EE-B8C1-6460FAC2FE52","20120608","",""
"74ACF27F-2B83-4A99-9B64-2CADC02965F4","20090714","",""
"74ACF27F-2B83-4A99-9B64-2CADC02965F4","20090717","",""
"74ACF27F-2B83-4A99-9B64-2CADC02965F4","20110216","",""
"74B0ED3E-63DA-4FFD-9334-0674CB8F2B22","20160310","NFS14","All food shall be protected from contamination and adulteration [Sec. 26]
"
"74B0ED3E-63DA-4FFD-9334-0674CB8F2B22","20160310","NFS09","Any article or piece of equipment that is used for the manufacture, distributing, sale or offering for sale, preparation, processing, handling, transportation, storage or display of food shall be,[Sec. 18] 
"
"74B0ED3E-63DA-4FFD-9334-0674CB8F2B22","20160310","NFS36","Toxic and poisonous substances required for maintenance of sanitary conditions shall be, [Sec.63] 
"
"74B0ED3E-63DA-4FFD-9334-0674CB8F2B22","20160310","NFS03","Food is held at 4°C (40°F) or less [Sec.33] 
"
"74B0ED3E-63DA-4FFD-9334-0674CB8F2B22","20160310","NFS04","Thermometers used to verify food preparation and storage temperatures [Sec.33(14)] 
"
"74B0ED3E-63DA-4FFD-9334-0674CB8F2B22","20160310","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"74B0ED3E-63DA-4FFD-9334-0674CB8F2B22","20160727","NFS34","Every Operator of a food premise shall ensure that in respect of the food premise, [Sec. 59]
"
"74B0ED3E-63DA-4FFD-9334-0674CB8F2B22","20160727","NFS09","Any article or piece of equipment that is used for the manufacture, distributing, sale or offering for sale, preparation, processing, handling, transportation, storage or display of food shall be,[Sec. 18] 
"
